funnel_id,leads_id,stage_id,TimeStamp,reason
4756,1029,103,2021-09-13 10:22:50.000000 UTC,
4757,1020,103,2021-09-13 10:50:09.000000 UTC,
4758,1006,103,2021-09-13 11:14:25.000000 UTC,
4761,1012,103,2021-09-13 12:08:17.000000 UTC,
4763,1016,103,2021-09-13 12:21:17.000000 UTC,
4764,1023,103,2021-09-13 12:33:09.000000 UTC,
4766,1014,103,2021-09-13 12:52:48.000000 UTC,
4771,1026,103,2021-09-13 14:14:53.000000 UTC,
4775,1031,103,2021-09-13 15:40:04.000000 UTC,
4779,1027,103,2021-09-13 17:32:13.000000 UTC,
4780,1009,103,2021-09-13 17:43:30.000000 UTC,
4787,1035,103,2021-09-14 09:44:27.000000 UTC,
4804,1024,103,2021-09-14 14:32:32.000000 UTC,
4809,1042,103,2021-09-14 15:47:11.000000 UTC,
4818,1037,103,2021-09-15 10:05:01.000000 UTC,
4821,1039,103,2021-09-15 11:24:22.000000 UTC,
4826,1047,103,2021-09-15 13:14:40.000000 UTC,
4831,1040,103,2021-09-15 15:11:33.000000 UTC,
4832,1030,103,2021-09-15 15:29:42.000000 UTC,
4834,1043,103,2021-09-15 17:49:17.000000 UTC,
4837,1041,103,2021-09-16 09:43:53.000000 UTC,
4842,1017,103,2021-09-16 11:07:35.000000 UTC,
4855,1044,103,2021-09-17 09:30:08.000000 UTC,
4888,1045,103,2021-09-20 10:23:57.000000 UTC,
4898,1049,103,2021-09-20 14:30:51.000000 UTC,
4906,1051,103,2021-09-20 17:18:37.000000 UTC,
4909,1050,103,2021-09-20 17:49:40.000000 UTC,
4937,1055,103,2021-09-22 10:53:19.000000 UTC,
4946,1048,103,2021-09-22 17:05:14.000000 UTC,
4968,1052,103,2021-09-24 09:55:46.000000 UTC,
4976,1056,103,2021-09-24 13:03:13.000000 UTC,
5001,1069,103,2021-09-27 10:08:31.000000 UTC,
5002,1057,103,2021-09-27 10:14:57.000000 UTC,
5017,1060,103,2021-09-27 16:17:13.000000 UTC,
5030,1062,103,2021-09-28 09:47:45.000000 UTC,
5037,1065,103,2021-09-28 11:56:51.000000 UTC,
5041,1078,103,2021-09-28 13:35:15.000000 UTC,
5049,1063,103,2021-09-28 16:22:36.000000 UTC,
5065,1073,103,2021-09-29 16:27:49.000000 UTC,
5077,1075,103,2021-09-30 12:22:27.000000 UTC,
5102,1074,103,2021-10-01 11:38:21.000000 UTC,
5105,1071,103,2021-10-01 12:20:16.000000 UTC,
5139,1083,103,2021-10-04 09:16:04.000000 UTC,
5140,1086,103,2021-10-04 09:24:59.000000 UTC,
5148,1096,103,2021-10-04 10:39:09.000000 UTC,
5150,1076,103,2021-10-04 10:44:44.000000 UTC,
5155,1082,103,2021-10-04 11:53:51.000000 UTC,
5157,1101,103,2021-10-04 12:07:53.000000 UTC,
5166,1085,103,2021-10-04 13:48:48.000000 UTC,
5169,1098,103,2021-10-04 14:38:34.000000 UTC,
5170,1090,103,2021-10-04 14:56:11.000000 UTC,
5172,1084,103,2021-10-04 16:12:38.000000 UTC,
5177,1079,103,2021-10-04 17:05:08.000000 UTC,
5179,1088,103,2021-10-04 17:50:32.000000 UTC,
5185,1087,103,2021-10-05 10:16:57.000000 UTC,
5187,1119,103,2021-10-05 10:46:21.000000 UTC,
5190,1118,103,2021-10-05 10:54:32.000000 UTC,
5207,1107,103,2021-10-05 17:12:04.000000 UTC,
5208,1122,103,2021-10-05 17:20:06.000000 UTC,
5211,1110,103,2021-10-05 17:42:49.000000 UTC,
5217,1133,103,2021-10-06 10:49:55.000000 UTC,
5222,1104,103,2021-10-06 11:47:02.000000 UTC,
5231,1100,103,2021-10-06 14:58:11.000000 UTC,
5232,1115,103,2021-10-06 15:07:12.000000 UTC,
5233,1123,103,2021-10-06 15:20:55.000000 UTC,
5235,1091,103,2021-10-06 15:25:45.000000 UTC,
5255,1112,103,2021-10-07 16:04:58.000000 UTC,
5256,1116,103,2021-10-07 16:28:08.000000 UTC,
5259,1125,103,2021-10-07 17:26:23.000000 UTC,
5261,1089,103,2021-10-07 17:32:43.000000 UTC,
5266,1117,103,2021-10-08 09:22:36.000000 UTC,
5272,1111,103,2021-10-08 10:53:44.000000 UTC,
5274,1120,103,2021-10-08 11:44:13.000000 UTC,
5284,1108,103,2021-10-08 14:45:42.000000 UTC,
5286,1132,103,2021-10-08 15:35:04.000000 UTC,
5293,1124,103,2021-10-08 17:04:53.000000 UTC,
5303,1131,103,2021-10-11 10:40:43.000000 UTC,
5323,1126,103,2021-10-11 14:26:24.000000 UTC,
5330,1129,103,2021-10-11 16:35:57.000000 UTC,
5333,1127,103,2021-10-11 17:04:40.000000 UTC,
5341,1152,103,2021-10-12 09:11:53.000000 UTC,
5343,1160,103,2021-10-12 09:20:12.000000 UTC,
5344,1165,103,2021-10-12 09:34:06.000000 UTC,
5345,1157,103,2021-10-12 09:38:11.000000 UTC,
5348,1155,103,2021-10-12 10:58:52.000000 UTC,
5354,1142,103,2021-10-12 13:06:16.000000 UTC,
5355,1154,103,2021-10-12 13:15:56.000000 UTC,
5359,1140,103,2021-10-12 14:53:31.000000 UTC,
5361,1145,103,2021-10-12 15:15:34.000000 UTC,
5363,1144,103,2021-10-12 15:43:08.000000 UTC,
5367,1143,103,2021-10-12 17:42:26.000000 UTC,
5373,1158,103,2021-10-13 10:08:51.000000 UTC,
5376,1149,103,2021-10-13 11:16:03.000000 UTC,
5377,1137,103,2021-10-13 11:47:51.000000 UTC,
5381,1161,103,2021-10-13 14:14:33.000000 UTC,
5382,1163,103,2021-10-13 14:18:19.000000 UTC,
5385,1151,103,2021-10-13 15:43:08.000000 UTC,
5398,1153,103,2021-10-14 11:25:29.000000 UTC,
5408,1146,103,2021-10-14 16:13:31.000000 UTC,
5447,1168,103,2021-10-18 12:07:41.000000 UTC,
5454,1162,103,2021-10-18 16:21:48.000000 UTC,
5455,1167,103,2021-10-18 16:29:10.000000 UTC,
5470,1176,103,2021-10-19 14:11:55.000000 UTC,
5518,1173,103,2021-10-21 17:26:06.000000 UTC,
5521,1177,103,2021-10-22 09:43:34.000000 UTC,
5522,1172,103,2021-10-22 10:00:13.000000 UTC,
5532,1174,103,2021-10-22 14:20:26.000000 UTC,
5570,1186,103,2021-10-26 12:10:23.000000 UTC,
5577,1188,103,2021-10-26 16:07:54.000000 UTC,
5581,1185,103,2021-10-26 17:41:34.000000 UTC,
5593,1178,103,2021-10-27 16:25:11.000000 UTC,
5594,1182,103,2021-10-27 16:49:56.000000 UTC,
5602,1183,103,2021-10-28 11:11:01.000000 UTC,
5614,1189,103,2021-10-29 09:15:44.000000 UTC,
5624,1181,103,2021-10-29 10:56:58.000000 UTC,
5633,1179,103,2021-10-29 16:06:38.000000 UTC,
5635,1184,103,2021-10-29 16:29:03.000000 UTC,
5644,1190,103,2021-11-01 10:19:09.000000 UTC,
5648,1191,103,2021-11-01 10:58:06.000000 UTC,
5664,1194,103,2021-11-01 16:09:48.000000 UTC,
5667,1193,103,2021-11-01 17:01:52.000000 UTC,
5694,1203,103,2021-11-02 17:13:17.000000 UTC,
5700,1195,103,2021-11-03 09:38:02.000000 UTC,
5703,1197,103,2021-11-03 10:12:53.000000 UTC,
5707,1196,103,2021-11-03 10:47:03.000000 UTC,
5711,1204,103,2021-11-03 12:41:09.000000 UTC,
5717,1208,103,2021-11-03 16:10:48.000000 UTC,
5719,1199,103,2021-11-03 17:07:11.000000 UTC,
5742,1210,103,2021-11-05 10:44:42.000000 UTC,
5743,1201,103,2021-11-05 11:04:23.000000 UTC,
5744,1209,103,2021-11-05 11:35:26.000000 UTC,
5753,1211,103,2021-11-05 14:13:06.000000 UTC,
5764,1202,103,2021-11-05 17:05:55.000000 UTC,
5783,1215,103,2021-11-08 13:53:06.000000 UTC,
5785,1222,103,2021-11-08 14:10:16.000000 UTC,
5786,1212,103,2021-11-08 14:15:53.000000 UTC,
5787,1220,103,2021-11-08 14:22:43.000000 UTC,
5788,1223,103,2021-11-08 14:29:50.000000 UTC,
5796,1214,103,2021-11-08 16:26:55.000000 UTC,
5801,1213,103,2021-11-08 16:53:53.000000 UTC,
5805,1205,103,2021-11-08 17:46:04.000000 UTC,
5806,1237,103,2021-11-09 09:01:05.000000 UTC,
5810,1239,103,2021-11-09 09:22:18.000000 UTC,
5813,1226,103,2021-11-09 09:52:59.000000 UTC,
5814,1229,103,2021-11-09 09:55:23.000000 UTC,
5815,1227,103,2021-11-09 10:02:50.000000 UTC,
5819,1235,103,2021-11-09 10:38:11.000000 UTC,
5827,1233,103,2021-11-09 14:10:22.000000 UTC,
5834,1228,103,2021-11-09 17:04:19.000000 UTC,
5847,1245,103,2021-11-10 12:57:58.000000 UTC,
5848,1242,103,2021-11-10 13:35:12.000000 UTC,
5852,1238,103,2021-11-10 15:24:15.000000 UTC,
5883,1230,103,2021-11-12 12:51:59.000000 UTC,
5894,1251,103,2021-11-15 09:25:56.000000 UTC,
5900,1243,103,2021-11-15 09:51:13.000000 UTC,
5902,1253,103,2021-11-15 10:25:53.000000 UTC,
5911,1248,103,2021-11-15 13:01:00.000000 UTC,
5916,1259,103,2021-11-15 15:00:04.000000 UTC,
5917,1255,103,2021-11-15 15:02:43.000000 UTC,
5918,1250,103,2021-11-15 15:49:45.000000 UTC,
5929,1254,103,2021-11-16 10:18:25.000000 UTC,
5941,1258,103,2021-11-16 13:26:55.000000 UTC,
5954,1265,103,2021-11-17 09:47:37.000000 UTC,
5967,1256,103,2021-11-17 17:56:32.000000 UTC,
5973,1261,103,2021-11-18 13:02:02.000000 UTC,
5976,1266,103,2021-11-18 16:12:02.000000 UTC,
5995,1267,103,2021-11-19 16:56:36.000000 UTC,
6003,1264,103,2021-11-22 13:08:00.000000 UTC,
6009,1270,103,2021-11-22 16:23:30.000000 UTC,
6016,1276,103,2021-11-23 14:13:26.000000 UTC,
6034,1271,103,2021-11-24 16:01:25.000000 UTC,
6041,1274,103,2021-11-25 10:29:24.000000 UTC,
6054,1277,103,2021-11-25 16:19:08.000000 UTC,
6061,1278,103,2021-11-26 09:54:02.000000 UTC,
6070,1269,103,2021-11-26 12:11:35.000000 UTC,
6077,1268,103,2021-11-26 16:09:01.000000 UTC,
6086,1284,103,2021-11-29 11:08:16.000000 UTC,
6089,1280,103,2021-11-29 12:39:03.000000 UTC,
6093,1282,103,2021-11-29 13:34:27.000000 UTC,
6099,1281,103,2021-11-29 16:19:17.000000 UTC,
6100,1283,103,2021-11-29 16:21:32.000000 UTC,
6120,1298,103,2021-11-30 12:16:34.000000 UTC,
6150,1290,103,2021-12-01 12:50:39.000000 UTC,
6155,1285,103,2021-12-01 15:14:23.000000 UTC,
6170,1291,103,2021-12-02 12:01:30.000000 UTC,
6179,1293,103,2021-12-03 09:19:25.000000 UTC,
6181,1288,103,2021-12-03 09:26:22.000000 UTC,
6183,1295,103,2021-12-03 09:34:10.000000 UTC,
6195,1289,103,2021-12-03 12:30:21.000000 UTC,
6197,1286,103,2021-12-03 12:38:33.000000 UTC,
6199,1302,103,2021-12-03 13:19:59.000000 UTC,
6207,1287,103,2021-12-03 15:24:29.000000 UTC,
6212,1292,103,2021-12-03 17:19:30.000000 UTC,
6219,1318,103,2021-12-06 09:09:24.000000 UTC,
6222,1317,103,2021-12-06 09:13:05.000000 UTC,
6224,1301,103,2021-12-06 09:29:29.000000 UTC,
6229,1307,103,2021-12-06 09:52:45.000000 UTC,
6239,1304,103,2021-12-06 10:51:35.000000 UTC,
6241,1299,103,2021-12-06 11:04:06.000000 UTC,
6242,1326,103,2021-12-06 11:10:25.000000 UTC,
6256,1312,103,2021-12-06 13:20:56.000000 UTC,
6264,1323,103,2021-12-06 14:54:36.000000 UTC,
6266,1324,103,2021-12-06 15:00:24.000000 UTC,
6272,1309,103,2021-12-06 17:48:27.000000 UTC,
6282,1327,103,2021-12-07 10:16:54.000000 UTC,
6289,1308,103,2021-12-07 11:53:23.000000 UTC,
6290,1332,103,2021-12-07 12:16:57.000000 UTC,
6302,1341,103,2021-12-07 14:37:18.000000 UTC,
6308,1325,103,2021-12-07 16:23:08.000000 UTC,
6313,1328,103,2021-12-07 17:43:26.000000 UTC,
6322,1310,103,2021-12-08 10:18:18.000000 UTC,
6328,1345,103,2021-12-08 11:16:49.000000 UTC,
6329,1306,103,2021-12-08 11:21:17.000000 UTC,
6335,1329,103,2021-12-08 15:57:00.000000 UTC,
6345,1352,103,2021-12-08 17:52:27.000000 UTC,
6346,1342,103,2021-12-08 17:55:26.000000 UTC,
6347,1356,103,2021-12-09 09:02:54.000000 UTC,
6351,1354,103,2021-12-09 10:06:31.000000 UTC,
6358,1343,103,2021-12-09 11:03:00.000000 UTC,
6361,1365,103,2021-12-09 12:55:28.000000 UTC,
6366,1361,103,2021-12-09 15:17:56.000000 UTC,
6367,1362,103,2021-12-09 15:18:15.000000 UTC,
6373,1351,103,2021-12-09 16:42:36.000000 UTC,
6385,1358,103,2021-12-10 10:10:45.000000 UTC,
6407,1344,103,2021-12-10 13:54:59.000000 UTC,
6410,1347,103,2021-12-10 14:25:42.000000 UTC,
6411,1339,103,2021-12-10 14:31:22.000000 UTC,
6413,1348,103,2021-12-10 14:56:50.000000 UTC,
6416,1319,103,2021-12-10 15:21:20.000000 UTC,
6417,1340,103,2021-12-10 15:36:23.000000 UTC,
6421,1353,103,2021-12-10 16:12:15.000000 UTC,
6424,1359,103,2021-12-10 17:03:30.000000 UTC,
6429,1391,103,2021-12-13 09:14:51.000000 UTC,
6431,1371,103,2021-12-13 09:17:45.000000 UTC,
6434,1355,103,2021-12-13 09:41:58.000000 UTC,
6440,1388,103,2021-12-13 10:41:59.000000 UTC,
6443,1380,103,2021-12-13 11:16:08.000000 UTC,
6448,1377,103,2021-12-13 13:20:41.000000 UTC,
6453,1390,103,2021-12-13 14:01:23.000000 UTC,
6457,1386,103,2021-12-13 15:11:57.000000 UTC,
6458,1381,103,2021-12-13 15:23:25.000000 UTC,
6461,1368,103,2021-12-13 16:03:57.000000 UTC,
6463,1376,103,2021-12-13 16:08:53.000000 UTC,
6464,1375,103,2021-12-13 16:17:12.000000 UTC,
6465,1374,103,2021-12-13 16:25:51.000000 UTC,
6467,1357,103,2021-12-13 16:30:37.000000 UTC,
6472,1373,103,2021-12-13 16:57:17.000000 UTC,
6474,1363,103,2021-12-13 17:17:53.000000 UTC,
6482,1404,103,2021-12-14 09:22:29.000000 UTC,
6483,1411,103,2021-12-14 09:27:22.000000 UTC,
6489,1409,103,2021-12-14 11:23:51.000000 UTC,
6495,1383,103,2021-12-14 12:27:30.000000 UTC,
6502,1398,103,2021-12-14 15:16:50.000000 UTC,
6503,1379,103,2021-12-14 15:50:12.000000 UTC,
6505,1394,103,2021-12-14 16:02:52.000000 UTC,
6523,1399,103,2021-12-15 10:28:39.000000 UTC,
6525,1366,103,2021-12-15 10:43:14.000000 UTC,
6528,1384,103,2021-12-15 12:01:32.000000 UTC,
6533,1401,103,2021-12-15 13:35:07.000000 UTC,
6536,1393,103,2021-12-15 14:36:56.000000 UTC,
6555,1369,103,2021-12-16 14:00:24.000000 UTC,
6570,1417,103,2021-12-17 09:23:51.000000 UTC,
6594,1392,103,2021-12-17 15:08:57.000000 UTC,
6598,1423,103,2021-12-17 16:23:34.000000 UTC,
6622,1414,103,2021-12-20 10:40:51.000000 UTC,
6641,1422,103,2021-12-20 16:04:08.000000 UTC,
6642,1416,103,2021-12-20 16:29:16.000000 UTC,
6644,1405,103,2021-12-20 16:48:42.000000 UTC,
6652,1428,103,2021-12-20 17:51:14.000000 UTC,
6654,1432,103,2021-12-21 09:04:43.000000 UTC,
6665,1418,103,2021-12-21 10:42:37.000000 UTC,
6680,1419,103,2021-12-21 14:16:12.000000 UTC,
6696,1431,103,2021-12-21 17:33:31.000000 UTC,
6700,1415,103,2021-12-22 09:20:29.000000 UTC,
6710,1429,103,2021-12-22 12:32:51.000000 UTC,
6718,1436,103,2021-12-22 15:27:58.000000 UTC,
6756,1438,103,2021-12-24 09:38:48.000000 UTC,
6763,1456,103,2021-12-24 12:03:52.000000 UTC,
6764,1435,103,2021-12-24 12:39:13.000000 UTC,
6774,1425,103,2021-12-24 15:02:39.000000 UTC,
6791,1462,103,2021-12-27 09:01:57.000000 UTC,
6803,1464,103,2021-12-27 11:05:15.000000 UTC,
6811,1440,103,2021-12-27 12:19:22.000000 UTC,
6817,1444,103,2021-12-27 14:00:40.000000 UTC,
6819,1450,103,2021-12-27 14:11:03.000000 UTC,
6822,1447,103,2021-12-27 14:28:50.000000 UTC,
6832,1441,103,2021-12-27 16:44:27.000000 UTC,
6839,1460,103,2021-12-27 17:48:52.000000 UTC,
6842,1452,103,2021-12-28 09:07:10.000000 UTC,
6846,1457,103,2021-12-28 09:44:08.000000 UTC,
6865,1445,103,2021-12-28 14:56:42.000000 UTC,
6878,1465,103,2021-12-28 17:10:07.000000 UTC,
6910,1451,103,2021-12-29 17:12:50.000000 UTC,
6918,1459,103,2021-12-30 09:50:50.000000 UTC,
6921,1467,103,2021-12-30 11:16:06.000000 UTC,
6944,1469,103,2021-12-31 09:34:28.000000 UTC,
6946,1479,103,2021-12-31 09:42:27.000000 UTC,
6948,1471,103,2021-12-31 09:53:32.000000 UTC,
6962,1453,103,2021-12-31 11:43:42.000000 UTC,
6973,1468,103,2021-12-31 13:41:19.000000 UTC,
6974,1474,103,2021-12-31 13:42:56.000000 UTC,
6985,1476,103,2021-12-31 16:21:29.000000 UTC,
6986,1478,103,2021-12-31 16:22:46.000000 UTC,
6988,1472,103,2021-12-31 16:45:18.000000 UTC,
6995,1455,103,2021-12-31 17:07:07.000000 UTC,
7003,1502,103,2022-01-03 09:12:18.000000 UTC,
7015,1508,103,2022-01-03 10:35:10.000000 UTC,
7019,1500,103,2022-01-03 11:02:01.000000 UTC,
7028,1485,103,2022-01-03 12:01:52.000000 UTC,
7031,1482,103,2022-01-03 12:30:39.000000 UTC,
7036,1477,103,2022-01-03 12:58:06.000000 UTC,
7045,1513,103,2022-01-03 14:17:32.000000 UTC,
7046,1491,103,2022-01-03 14:25:13.000000 UTC,
7048,1475,103,2022-01-03 15:04:58.000000 UTC,
7054,1499,103,2022-01-03 16:15:07.000000 UTC,
7058,1484,103,2022-01-03 16:36:29.000000 UTC,
7059,1487,103,2022-01-03 17:02:36.000000 UTC,
7064,1473,103,2022-01-03 17:23:44.000000 UTC,
7066,1507,103,2022-01-03 17:40:47.000000 UTC,
7072,1486,103,2022-01-04 09:12:36.000000 UTC,
7097,1526,103,2022-01-04 13:36:55.000000 UTC,
7100,1506,103,2022-01-04 14:24:50.000000 UTC,
7103,1519,103,2022-01-04 15:02:42.000000 UTC,
7116,1501,103,2022-01-04 17:39:25.000000 UTC,
7119,1483,103,2022-01-04 17:52:04.000000 UTC,
7120,1509,103,2022-01-04 17:52:24.000000 UTC,
7124,1505,103,2022-01-05 09:19:14.000000 UTC,
7131,1522,103,2022-01-05 09:43:52.000000 UTC,
7134,1503,103,2022-01-05 09:49:36.000000 UTC,
7141,1492,103,2022-01-05 12:42:20.000000 UTC,
7146,1511,103,2022-01-05 13:41:20.000000 UTC,
7150,1493,103,2022-01-05 14:24:44.000000 UTC,
7158,1527,103,2022-01-05 16:03:05.000000 UTC,
7159,1481,103,2022-01-05 16:13:49.000000 UTC,
7175,1504,103,2022-01-06 09:48:55.000000 UTC,
7189,1532,103,2022-01-06 12:40:06.000000 UTC,
7198,1555,103,2022-01-06 16:18:57.000000 UTC,
7206,1496,103,2022-01-07 09:14:18.000000 UTC,
7207,1544,103,2022-01-07 09:22:03.000000 UTC,
7210,1516,103,2022-01-07 09:41:00.000000 UTC,
7214,1515,103,2022-01-07 10:05:16.000000 UTC,
7220,1517,103,2022-01-07 10:55:25.000000 UTC,
7222,1539,103,2022-01-07 11:04:59.000000 UTC,
7228,1554,103,2022-01-07 12:08:23.000000 UTC,
7257,1523,103,2022-01-07 17:22:50.000000 UTC,
7262,1518,103,2022-01-07 17:59:09.000000 UTC,
7277,1547,103,2022-01-10 11:10:14.000000 UTC,
7278,1558,103,2022-01-10 11:16:22.000000 UTC,
7284,1528,103,2022-01-10 13:36:33.000000 UTC,
7287,1543,103,2022-01-10 13:48:33.000000 UTC,
7289,1530,103,2022-01-10 14:16:32.000000 UTC,
7293,1542,103,2022-01-10 15:16:31.000000 UTC,
7294,1536,103,2022-01-10 15:17:18.000000 UTC,
7296,1572,103,2022-01-10 16:02:09.000000 UTC,
7301,1551,103,2022-01-10 16:25:55.000000 UTC,
7302,1538,103,2022-01-10 16:35:43.000000 UTC,
7303,1564,103,2022-01-10 16:45:16.000000 UTC,
7306,1546,103,2022-01-10 17:01:38.000000 UTC,
7308,1559,103,2022-01-10 17:09:16.000000 UTC,
7309,1550,103,2022-01-10 17:14:50.000000 UTC,
7310,1541,103,2022-01-10 17:26:00.000000 UTC,
7312,1553,103,2022-01-10 17:30:59.000000 UTC,
7313,1571,103,2022-01-10 17:36:49.000000 UTC,
7318,1567,103,2022-01-11 09:50:23.000000 UTC,
7326,1574,103,2022-01-11 12:42:07.000000 UTC,
7340,1561,103,2022-01-11 15:50:35.000000 UTC,
7341,1579,103,2022-01-11 15:51:09.000000 UTC,
7342,1562,103,2022-01-11 15:56:32.000000 UTC,
7345,1578,103,2022-01-11 16:43:53.000000 UTC,
7349,1563,103,2022-01-11 17:16:34.000000 UTC,
7351,1573,103,2022-01-11 17:32:19.000000 UTC,
7352,1589,103,2022-01-11 17:33:01.000000 UTC,
7362,1583,103,2022-01-12 11:47:01.000000 UTC,
7385,1586,103,2022-01-12 17:29:45.000000 UTC,
7392,1570,103,2022-01-13 12:24:38.000000 UTC,
7414,1582,103,2022-01-14 10:32:31.000000 UTC,
7438,1594,103,2022-01-14 17:49:42.000000 UTC,
7441,1603,103,2022-01-17 09:02:00.000000 UTC,
7443,1592,103,2022-01-17 09:34:42.000000 UTC,
7453,1597,103,2022-01-17 11:19:31.000000 UTC,
7454,1605,103,2022-01-17 11:25:45.000000 UTC,
7457,1588,103,2022-01-17 12:33:59.000000 UTC,
7466,1598,103,2022-01-17 16:36:37.000000 UTC,
7470,1601,103,2022-01-17 16:55:46.000000 UTC,
7483,1599,103,2022-01-18 10:41:36.000000 UTC,
7485,1602,103,2022-01-18 11:25:15.000000 UTC,
7528,1606,103,2022-01-19 15:34:55.000000 UTC,
7534,1600,103,2022-01-19 17:14:58.000000 UTC,
7537,1604,103,2022-01-20 09:25:20.000000 UTC,
7556,1608,103,2022-01-21 10:41:36.000000 UTC,
7574,1607,103,2022-01-21 15:06:44.000000 UTC,
7592,1618,103,2022-01-24 11:50:22.000000 UTC,
7605,1609,103,2022-01-24 16:13:09.000000 UTC,
7607,1610,103,2022-01-24 16:53:20.000000 UTC,
7625,1628,103,2022-01-25 13:31:51.000000 UTC,
7635,1621,103,2022-01-25 17:56:55.000000 UTC,
7658,1616,103,2022-01-26 17:17:56.000000 UTC,
7670,1619,103,2022-01-27 14:12:44.000000 UTC,
7682,1623,103,2022-01-28 09:46:11.000000 UTC,
7686,1636,103,2022-01-28 10:40:21.000000 UTC,
7690,1620,103,2022-01-28 10:49:39.000000 UTC,
7699,1622,103,2022-01-28 13:30:32.000000 UTC,
7715,1614,103,2022-01-28 17:53:10.000000 UTC,
7716,1617,103,2022-01-28 17:54:02.000000 UTC,
7719,1624,103,2022-01-31 09:36:48.000000 UTC,
7724,1625,103,2022-01-31 10:21:11.000000 UTC,
7727,1640,103,2022-01-31 10:47:15.000000 UTC,
7729,1627,103,2022-01-31 11:07:29.000000 UTC,
7742,1633,103,2022-01-31 14:44:32.000000 UTC,
7746,1642,103,2022-01-31 15:22:48.000000 UTC,
7767,1644,103,2022-02-01 14:01:08.000000 UTC,
7775,1649,103,2022-02-01 16:50:21.000000 UTC,
7776,1656,103,2022-02-01 16:59:00.000000 UTC,
7779,1631,103,2022-02-01 17:48:50.000000 UTC,
7781,1634,103,2022-02-02 09:08:05.000000 UTC,
7803,1653,103,2022-02-03 09:39:54.000000 UTC,
7818,1651,103,2022-02-04 09:22:15.000000 UTC,
7819,1654,103,2022-02-04 09:35:55.000000 UTC,
7821,1639,103,2022-02-04 09:54:52.000000 UTC,
7823,1638,103,2022-02-04 10:02:19.000000 UTC,
7827,1643,103,2022-02-04 10:39:20.000000 UTC,
7829,1648,103,2022-02-04 10:53:48.000000 UTC,
7830,1646,103,2022-02-04 10:58:01.000000 UTC,
7836,1650,103,2022-02-04 13:28:54.000000 UTC,
7840,1645,103,2022-02-04 15:02:33.000000 UTC,
7854,1672,103,2022-02-07 09:44:18.000000 UTC,
7860,1655,103,2022-02-07 10:54:21.000000 UTC,
7862,1671,103,2022-02-07 11:27:57.000000 UTC,
7868,1663,103,2022-02-07 13:06:08.000000 UTC,
7872,1666,103,2022-02-07 15:10:05.000000 UTC,
7875,1669,103,2022-02-07 15:53:59.000000 UTC,
7877,1652,103,2022-02-07 16:24:16.000000 UTC,
7882,1662,103,2022-02-07 16:56:14.000000 UTC,
7884,1674,103,2022-02-07 17:06:56.000000 UTC,
7887,1670,103,2022-02-07 17:26:32.000000 UTC,
7889,1675,103,2022-02-07 17:47:46.000000 UTC,
7892,1668,103,2022-02-08 09:23:22.000000 UTC,
7894,1660,103,2022-02-08 10:45:44.000000 UTC,
7902,1667,103,2022-02-08 13:32:41.000000 UTC,
7909,1665,103,2022-02-08 16:53:48.000000 UTC,
7913,1677,103,2022-02-08 17:24:54.000000 UTC,
7914,1664,103,2022-02-08 17:32:52.000000 UTC,
7937,1679,103,2022-02-10 15:19:51.000000 UTC,
7939,1678,103,2022-02-10 17:44:47.000000 UTC,
7954,1673,103,2022-02-11 17:42:49.000000 UTC,
7977,1680,103,2022-02-14 17:14:40.000000 UTC,
8017,1695,103,2022-02-16 16:32:37.000000 UTC,
8031,1690,103,2022-02-17 16:40:35.000000 UTC,
8044,1692,103,2022-02-18 14:12:10.000000 UTC,
8052,1693,103,2022-02-21 10:00:02.000000 UTC,
8057,1696,103,2022-02-21 11:19:15.000000 UTC,
8068,1698,103,2022-02-21 17:11:58.000000 UTC,
8084,1702,103,2022-02-22 13:20:52.000000 UTC,
8088,1707,103,2022-02-22 16:06:53.000000 UTC,
8103,1699,103,2022-02-23 15:46:23.000000 UTC,
8105,1701,103,2022-02-23 16:19:48.000000 UTC,
8125,1705,103,2022-02-24 15:30:02.000000 UTC,
8136,1706,103,2022-02-25 10:53:11.000000 UTC,
8138,1703,103,2022-02-25 12:49:22.000000 UTC,
8144,1704,103,2022-02-25 14:30:02.000000 UTC,
8181,1725,103,2022-02-28 15:26:22.000000 UTC,
8183,1713,103,2022-02-28 15:57:35.000000 UTC,
8190,1718,103,2022-02-28 17:10:59.000000 UTC,
8206,1721,103,2022-03-01 13:58:59.000000 UTC,
8232,1738,103,2022-03-02 16:01:01.000000 UTC,
8233,1742,103,2022-03-02 16:09:47.000000 UTC,
8235,1710,103,2022-03-02 16:21:25.000000 UTC,
8251,1739,103,2022-03-03 11:20:47.000000 UTC,
8267,1714,103,2022-03-03 17:03:31.000000 UTC,
8274,1726,103,2022-03-04 09:53:42.000000 UTC,
8280,1733,103,2022-03-04 10:50:08.000000 UTC,
8286,1719,103,2022-03-04 11:23:26.000000 UTC,
8288,1728,103,2022-03-04 12:10:40.000000 UTC,
8296,1767,103,2022-03-04 13:21:30.000000 UTC,
8297,1724,103,2022-03-04 14:05:59.000000 UTC,
8300,1734,103,2022-03-04 14:39:41.000000 UTC,
8302,1730,103,2022-03-04 15:08:08.000000 UTC,
8307,1743,103,2022-03-04 16:37:23.000000 UTC,
8308,1759,103,2022-03-04 16:39:30.000000 UTC,
8315,1727,103,2022-03-04 17:47:09.000000 UTC,
8317,1720,103,2022-03-04 17:53:28.000000 UTC,
